length,height,whole_weight,sex_I,sex_M,age
0.24,0.2345207879911715,0.0555,1,0,1
0.31,0.27386127875258304,0.1275,1,0,1
0.34,0.29154759474226505,0.1885,1,0,1
0.35,0.282842712474619,0.2,1,0,1
0.365,0.29154759474226505,0.197,1,0,1
0.365,0.29154759474226505,0.223,1,0,1
0.365,0.27386127875258304,0.2215,1,0,1
0.39,0.324037034920393,0.2665,1,0,1
0.405,0.3,0.269,1,0,1
0.41,0.3082207001484488,0.2805,1,0,1
0.41,0.324037034920393,0.3305,1,0,1
0.415,0.3,0.2815,1,0,1
0.415,0.31622776601683794,0.2805,1,0,1
0.415,0.3082207001484488,0.311,1,0,1
0.42,0.31622776601683794,0.368,1,0,1
0.43,0.31622776601683794,0.3405,1,0,1
0.435,0.31622776601683794,0.3245,1,0,1
0.435,0.33166247903553997,0.38,1,0,1
0.435,0.324037034920393,0.335,1,0,1
0.435,0.34641016151377546,0.3215,1,0,1
0.445,0.33166247903553997,0.358,1,0,1
0.465,0.33166247903553997,0.445,1,0,1
0.47,0.34641016151377546,0.487,1,0,1
0.475,0.324037034920393,0.4535,1,0,1
0.485,0.36055512754639896,0.568,1,0,1
0.485,0.34641016151377546,0.5155,1,0,1
0.485,0.3391164991562634,0.457,1,0,1
0.495,0.3674234614174767,0.5095,1,0,1
0.495,0.3807886552931954,0.5,1,0,1
0.495,0.37416573867739417,0.494,1,0,1
0.5,0.33166247903553997,0.5605,1,0,1
0.505,0.36055512754639896,0.599,1,0,1
0.505,0.3807886552931954,0.7045,1,0,2
0.51,0.34641016151377546,0.7005,0,0,2
0.515,0.3674234614174767,0.7125,1,0,2
0.515,0.3872983346207417,0.6725,1,0,2
0.515,0.33166247903553997,0.5785,0,1,1
0.52,0.33166247903553997,0.5185,1,0,1
0.52,0.37416573867739417,0.6375,1,0,2
0.52,0.3535533905932738,0.5805,1,0,1
0.52,0.3391164991562634,0.6645,1,0,2
0.52,0.3391164991562634,0.581,1,0,1
0.525,0.34641016151377546,0.596,1,0,1
0.525,0.3807886552931954,0.6965,1,0,2
0.525,0.3807886552931954,0.6095,1,0,2
0.53,0.37416573867739417,0.677,1,0,2
0.53,0.4,0.7245,1,0,2
0.53,0.36055512754639896,0.575,1,0,1
0.53,0.34641016151377546,0.632,1,0,2
0.535,0.37416573867739417,1.0015,1,0,3
0.54,0.4,0.9455,0,0,2
0.54,0.3674234614174767,0.6555,1,0,2
0.54,0.3535533905932738,0.6255,1,0,2
0.545,0.37416573867739417,0.8145,1,0,2
0.545,0.37416573867739417,0.687,1,0,2
0.55,0.37416573867739417,0.7995,1,0,2
0.55,0.36055512754639896,0.804,1,0,2
0.555,0.37416573867739417,0.7495,0,1,2
0.555,0.3535533905932738,0.599,0,1,1
0.555,0.36055512754639896,0.7075,0,1,2
0.555,0.4183300132670378,0.738,1,0,2
0.555,0.3674234614174767,0.837,0,1,2
0.56,0.406201920231798,0.832,1,0,2
0.565,0.3535533905932738,0.8305,0,0,2
0.565,0.3535533905932738,0.667,0,1,2
0.565,0.39370039370059057,0.9355,0,1,2
0.565,0.3807886552931954,0.8445,1,0,2
0.565,0.4,0.895,0,1,2
0.565,0.39370039370059057,0.8715,1,0,2
0.57,0.39370039370059057,1.0005,0,1,3
0.57,0.39370039370059057,0.832,0,1,2
0.57,0.4183300132670378,0.9415,0,1,2
0.57,0.36055512754639896,0.88,0,1,2
0.57,0.34641016151377546,0.803,0,0,2
0.575,0.36055512754639896,0.785,0,1,2
0.575,0.39370039370059057,0.9765,0,1,2
0.575,0.3674234614174767,0.992,0,1,2
0.575,0.39370039370059057,1.013,0,1,3
0.575,0.3807886552931954,0.876,0,1,2
0.575,0.4183300132670378,1.099,0,0,3
0.575,0.3674234614174767,0.8715,1,0,2
0.575,0.3674234614174767,0.8245,1,0,2
0.575,0.39370039370059057,0.7955,0,0,2
0.575,0.3807886552931954,0.857,0,1,2
0.58,0.44158804331639234,0.8265,0,0,2
0.58,0.406201920231798,0.925,0,0,2
0.58,0.3872983346207417,1.0465,0,1,3
0.58,0.3807886552931954,0.7905,1,0,2
0.58,0.4,0.8295,0,1,2
0.595,0.3872983346207417,0.886,0,1,2
0.6,0.3674234614174767,0.97,0,0,2
0.6,0.41231056256176607,1.1805,0,1,3
0.6,0.3872983346207417,0.99,0,1,2
0.6,0.4,1.133,0,0,3
0.605,0.406201920231798,1.071,1,0,3
0.605,0.3807886552931954,0.862,0,0,2
0.605,0.4242640687119285,1.1155,0,1,3
0.61,0.37416573867739417,1.031,0,1,3
0.61,0.3807886552931954,1.1185,0,0,3
0.61,0.39370039370059057,0.957,0,0,2
0.61,0.406201920231798,1.1785,0,0,3
0.615,0.3807886552931954,1.0285,0,1,3
0.615,0.3872983346207417,1.0875,0,1,3
0.615,0.4,1.255,0,0,3
0.615,0.4472135954999579,1.219,0,1,3
0.62,0.4,1.035,0,1,3
0.62,0.3872983346207417,1.195,0,1,3
0.62,0.41231056256176607,1.062,0,0,3
0.62,0.44158804331639234,1.5145,0,1,3
0.62,0.3872983346207417,1.309,0,1,3
0.62,0.39370039370059057,1.0295,0,1,3
0.625,0.39370039370059057,1.0485,0,1,3
0.625,0.41231056256176607,1.331,0,1,3
0.625,0.4301162633521313,1.1565,0,1,3
0.625,0.4,1.09,0,0,3
0.625,0.4242640687119285,1.354,0,0,3
0.625,0.3807886552931954,0.984,0,0,2
0.63,0.39370039370059057,1.2525,0,1,3
0.635,0.406201920231798,1.2695,0,0,3
0.635,0.406201920231798,1.3405,0,0,3
0.635,0.39370039370059057,1.2895,0,0,3
0.635,0.4,1.195,0,1,3
0.635,0.406201920231798,1.273,0,1,3
0.635,0.406201920231798,1.229,0,1,3
0.64,0.406201920231798,1.1895,0,1,3
0.64,0.3807886552931954,1.1145,0,0,3
0.64,0.406201920231798,1.3115,0,0,3
0.64,0.3674234614174767,1.1,1,0,3
0.64,0.39370039370059057,1.1285,0,1,3
0.64,0.4301162633521313,1.4195,0,0,3
0.645,0.4242640687119285,1.6195,0,0,3
0.645,0.4183300132670378,1.32,0,1,3
0.645,0.458257569495584,1.5535,0,0,3
0.65,0.3872983346207417,1.238,1,0,3
0.65,0.39370039370059057,1.189,0,0,3
0.65,0.4301162633521313,1.375,0,0,3
0.655,0.4242640687119285,1.412,0,0,3
0.655,0.4183300132670378,1.348,0,0,3
0.655,0.41231056256176607,1.1445,0,1,3
0.66,0.4527692569068708,1.4415,0,0,3
0.66,0.4183300132670378,1.218,0,1,3
0.665,0.3872983346207417,1.2475,0,0,3
0.665,0.4472135954999579,1.2695,0,1,3
0.665,0.4242640687119285,1.429,0,1,3
0.67,0.4527692569068708,1.4015,0,0,3
0.675,0.3872983346207417,1.312,0,1,3
0.675,0.4301162633521313,1.473,0,0,3
0.68,0.43588989435406733,1.623,0,1,3
0.68,0.39370039370059057,1.534,0,1,3
0.685,0.39370039370059057,1.3845,0,1,3
0.69,0.4242640687119285,1.6915,0,1,3
0.695,0.4301162633521313,1.5715,0,1,3
0.7,0.4527692569068708,1.773,0,0,3
0.7,0.4183300132670378,1.4405,0,1,3
0.7,0.44158804331639234,1.6245,0,1,3
0.705,0.469041575982343,1.866,0,0,3
0.72,0.4242640687119285,1.6705,0,0,3
0.72,0.43588989435406733,2.081,0,1,3
0.725,0.4527692569068708,1.6195,0,0,3
0.75,0.44158804331639234,1.8325,0,0,3
0.76,0.4636809247747852,2.173,0,1,3
0.135,0.2,0.029,1,0,1
0.16,0.15811388300841897,0.0195,1,0,1
0.21,0.2345207879911715,0.0465,1,0,1
0.28,0.27386127875258304,0.1195,1,0,1
0.28,0.25495097567963926,0.0895,1,0,1
0.285,0.2449489742783178,0.0935,1,0,1
0.29,0.2645751311064591,0.1115,1,0,1
0.29,0.2449489742783178,0.1195,1,0,1
0.29,0.25495097567963926,0.097,1,0,1
0.32,0.2645751311064591,0.133,1,0,1
0.325,0.2645751311064591,0.1745,1,0,1
0.335,0.282842712474619,0.1695,1,0,1
0.35,0.282842712474619,0.17,1,0,1
0.35,0.2645751311064591,0.1605,1,0,1
0.355,0.324037034920393,0.271,1,0,1
0.36,0.29154759474226505,0.2185,1,0,1
0.36,0.29154759474226505,0.196,1,0,1
0.375,0.282842712474619,0.226,1,0,1
0.375,0.29154759474226505,0.22,1,0,1
0.395,0.3082207001484488,0.3,1,0,1
0.405,0.3,0.2875,1,0,1
0.415,0.33166247903553997,0.316,1,0,1
0.425,0.3082207001484488,0.3675,1,0,1
0.43,0.33166247903553997,0.3675,1,0,1
0.435,0.34641016151377546,0.346,1,0,1
0.45,0.324037034920393,0.4955,0,1,1
0.46,0.33166247903553997,0.4675,1,0,1
0.47,0.3674234614174767,0.522,0,1,1
0.47,0.324037034920393,0.441,1,0,1
0.475,0.34641016151377546,0.5185,1,0,1
0.505,0.34641016151377546,0.653,0,1,2
0.505,0.3674234614174767,0.5915,0,1,1
0.505,0.3391164991562634,0.4825,0,1,1
0.51,0.3674234614174767,0.6855,1,0,2
0.515,0.37416573867739417,0.6335,0,1,2
0.525,0.36055512754639896,0.6875,0,1,2
0.53,0.3872983346207417,0.741,0,0,2
0.53,0.36055512754639896,0.6355,0,0,2
0.545,0.37416573867739417,0.8395,0,1,2
0.55,0.3872983346207417,0.9205,0,0,2
0.56,0.4,0.8215,0,0,2
0.565,0.3807886552931954,0.9255,0,1,2
0.57,0.3872983346207417,0.8295,0,0,2
0.58,0.4,1.063,0,1,3
0.59,0.406201920231798,1.115,0,1,3
0.6,0.37416573867739417,0.837,0,0,2
0.605,0.37416573867739417,0.982,0,1,2
0.61,0.4,1.112,0,1,3
0.625,0.4242640687119285,1.3485,0,0,3
0.66,0.44158804331639234,1.5655,0,1,3
0.255,0.2449489742783178,0.086,1,0,1
0.27,0.25495097567963926,0.1065,1,0,1
0.28,0.282842712474619,0.132,1,0,1
0.285,0.2645751311064591,0.1075,1,0,1
0.32,0.29154759474226505,0.1745,1,0,1
0.325,0.2645751311064591,0.152,1,0,1
0.385,0.31622776601683794,0.2755,1,0,1
0.395,0.31622776601683794,0.293,1,0,1
0.4,0.4,0.368,0,0,1
0.405,0.3,0.312,1,0,1
0.415,0.34641016151377546,0.336,1,0,1
0.42,0.3391164991562634,0.355,1,0,1
0.44,0.3391164991562634,0.379,1,0,1
0.445,0.34641016151377546,0.378,1,0,1
0.45,0.36055512754639896,0.4655,0,1,1
0.455,1.0630145812734648,0.594,0,0,1
0.46,0.34641016151377546,0.4935,0,1,1
0.46,0.33166247903553997,0.4595,0,1,1
0.465,0.33166247903553997,0.4955,0,1,1
0.465,0.3,0.4325,1,0,1
0.475,0.37416573867739417,0.689,0,0,2
0.48,0.3674234614174767,0.5465,1,0,1
0.485,0.3674234614174767,0.617,0,1,2
0.49,0.33166247903553997,0.538,1,0,1
0.5,0.3674234614174767,0.7815,0,1,2
0.5,0.37416573867739417,0.6355,0,0,2
0.505,0.36055512754639896,0.6435,0,1,2
0.525,0.31622776601683794,0.5115,0,1,1
0.535,0.3535533905932738,0.738,0,1,2
0.535,0.36055512754639896,0.699,0,0,2
0.54,0.37416573867739417,0.7655,0,0,2
0.54,0.36055512754639896,0.7505,0,0,2
0.545,0.4,0.844,0,0,2
0.55,0.36055512754639896,0.8705,0,1,2
0.55,0.3391164991562634,0.668,1,0,2
0.565,0.3674234614174767,0.83,0,0,2
0.58,0.34641016151377546,0.8685,0,1,2
0.58,0.3872983346207417,0.839,0,0,2
0.585,0.3872983346207417,1.079,0,0,3
0.595,0.3872983346207417,0.919,0,1,2
0.6,0.43588989435406733,1.1345,0,0,3
0.61,0.37416573867739417,0.909,0,0,2
0.61,0.406201920231798,1.2435,0,1,3
0.62,0.4,1.056,0,0,3
0.645,0.3872983346207417,1.2095,0,1,3
0.65,0.37416573867739417,1.238,0,1,3
0.665,0.458257569495584,1.644,0,0,3
0.685,0.4472135954999579,1.7725,0,1,3
0.69,0.44158804331639234,1.2525,0,0,3
0.705,0.4301162633521313,1.761,0,0,3
0.71,0.3872983346207417,1.3165,0,0,3
0.72,0.469041575982343,1.914,0,1,3
0.72,0.4636809247747852,2.1,0,0,3
0.73,0.4242640687119285,1.6895,0,0,3
0.775,0.469041575982343,2.032,0,1,3
0.505,0.3391164991562634,0.66,0,0,2
0.53,0.36055512754639896,0.7455,0,1,2
0.505,0.3391164991562634,0.616,0,0,2
0.405,0.3,0.2825,1,0,1
0.415,0.31622776601683794,0.3355,0,1,1
0.5,0.3807886552931954,0.651,0,1,2
0.425,0.282842712474619,0.361,0,1,1
0.47,0.31622776601683794,0.4775,0,1,1
0.4,0.3391164991562634,0.3465,0,0,1
0.37,0.31622776601683794,0.25,1,0,1
0.5,0.39370039370059057,0.66,0,1,2
0.41,0.33166247903553997,0.315,1,0,1
0.375,0.31622776601683794,0.276,0,1,1
0.49,0.3535533905932738,0.5395,0,0,1
0.585,0.4301162633521313,1.04,0,1,3
0.595,0.39370039370059057,1.041,0,1,3
0.675,0.4242640687119285,1.6885,0,0,3
0.665,0.4743416490252569,2.1835,0,1,3
0.62,0.41231056256176607,1.2105,0,1,3
0.325,0.2345207879911715,0.166,1,0,1
0.455,0.282842712474619,0.452,1,0,1
0.525,0.36055512754639896,0.7185,0,1,2
0.385,0.3,0.232,1,0,1
0.13,0.18708286933869708,0.0105,1,0,1
0.18,0.21213203435596426,0.0275,1,0,1
0.31,0.22360679774997896,0.1445,1,0,1
0.375,0.282842712474619,0.282,0,0,1
0.48,0.34641016151377546,0.608,0,0,2
0.455,0.3535533905932738,0.433,1,0,1
0.425,0.31622776601683794,0.3295,0,1,1
0.475,0.33166247903553997,0.4555,1,0,1
0.435,0.34641016151377546,0.4585,0,0,1
0.29,0.27386127875258304,0.275,0,0,1
0.385,0.3082207001484488,0.335,0,1,1
0.47,0.3391164991562634,0.4265,0,1,1
0.5,0.3535533905932738,0.5765,0,0,1
0.4,0.31622776601683794,0.127,1,0,1
0.62,0.4183300132670378,1.1505,0,1,3
0.595,0.3872983346207417,0.8915,0,1,2
0.585,0.37416573867739417,0.97,0,1,2
0.32,0.282842712474619,0.18,0,1,1
0.52,0.3535533905932738,0.6985,0,0,2
0.44,0.33166247903553997,0.4585,0,1,1
0.44,0.3391164991562634,0.4005,0,0,1
0.565,0.31622776601683794,0.7145,0,1,2
0.56,0.3535533905932738,0.932,0,0,2
0.59,0.4183300132670378,0.966,0,0,2
0.57,0.4242640687119285,0.9995,0,0,2
0.68,0.4527692569068708,1.496,0,1,3
0.45,0.3535533905932738,0.5065,0,0,1
0.32,0.27386127875258304,0.1735,1,0,1
0.46,0.33166247903553997,0.3945,1,0,1
0.47,0.324037034920393,0.4665,0,1,1
0.455,0.324037034920393,0.401,0,1,1
0.415,0.3391164991562634,0.3455,0,0,1
0.465,0.34641016151377546,0.5205,0,1,1
0.46,0.3674234614174767,0.4935,0,1,1
0.415,0.3,0.3245,0,1,1
0.27,0.2645751311064591,0.106,0,1,1
0.445,0.33166247903553997,0.4415,0,1,1
0.745,0.43588989435406733,1.966,0,0,3
0.4,0.3391164991562634,0.3025,0,0,1
0.28,0.27386127875258304,0.1225,1,0,1
0.55,0.3674234614174767,0.879,0,1,2
0.58,0.406201920231798,1.2275,0,1,3
0.61,0.406201920231798,1.2715,0,1,3
0.62,0.4183300132670378,1.806,0,1,3
0.56,0.44158804331639234,0.8085,0,1,2
0.64,0.4472135954999579,1.3905,0,0,3
0.69,0.4472135954999579,1.8465,0,1,3
0.715,0.4898979485566356,2.1995,0,0,3
0.71,0.44158804331639234,1.817,0,0,3
0.55,0.3872983346207417,0.897,0,0,2
0.375,0.3,0.3245,0,1,1
0.61,0.4,1.136,0,0,3
0.38,0.29154759474226505,0.2735,1,0,1
0.37,0.29154759474226505,0.2405,0,0,1
0.335,0.29154759474226505,0.1545,0,1,1
0.165,0.1224744871391589,0.0145,1,0,1
0.285,0.27386127875258304,0.1185,0,1,1
0.19,0.17320508075688773,0.0295,1,0,1
0.215,0.17320508075688773,0.0385,1,0,1
0.595,0.3535533905932738,0.799,0,1,2
0.645,0.41231056256176607,1.1845,0,0,3
0.575,0.4301162633521313,0.925,0,1,2
0.57,0.41231056256176607,1.098,0,0,3
0.58,0.4847679857416329,1.071,0,0,3
0.595,0.4472135954999579,0.975,0,0,2
0.595,0.5,1.283,0,0,3
0.625,0.406201920231798,1.0595,0,0,3
0.535,0.406201920231798,0.9195,0,1,2
0.55,0.4,0.9295,0,1,2
0.495,0.39370039370059057,0.8085,0,1,2
0.32,0.282842712474619,0.1485,1,0,1
0.445,0.34641016151377546,0.4475,0,1,1
0.52,0.3535533905932738,0.6865,0,0,2
0.495,0.3674234614174767,0.6335,0,1,2
0.47,0.3674234614174767,0.547,0,1,1
0.49,0.37416573867739417,0.585,0,0,1
0.58,0.406201920231798,0.927,0,1,2
0.645,0.4301162633521313,1.4935,0,1,3
0.575,0.406201920231798,1.0405,0,0,3
0.215,0.2345207879911715,0.0605,1,0,1
0.43,0.33166247903553997,0.3675,1,0,1
0.26,0.282842712474619,0.099,1,0,1
0.37,0.3,0.233,1,0,1
0.405,0.324037034920393,0.3625,1,0,1
0.27,0.282842712474619,0.081,1,0,1
0.68,0.4472135954999579,1.596,0,0,3
0.65,0.44158804331639234,1.4005,0,0,3
0.645,0.4636809247747852,1.406,0,0,3
0.57,0.4,0.9245,0,1,2
0.615,0.43588989435406733,1.36,0,1,3
0.42,0.324037034920393,0.43,0,1,1
0.275,0.282842712474619,0.1365,1,0,1
0.29,0.27386127875258304,0.14,0,0,1
0.42,0.3391164991562634,0.4215,0,1,1
0.625,0.4636809247747852,1.5765,0,0,3
0.55,0.4242640687119285,1.2125,0,0,3
0.66,0.4472135954999579,1.6305,0,1,3
0.565,0.44158804331639234,1.142,0,1,3
0.595,0.4847679857416329,1.366,0,0,3
0.63,0.47958315233127197,1.539,0,1,3
0.43,0.34641016151377546,0.445,0,0,1
0.455,0.37416573867739417,0.5725,0,0,1
0.33,0.282842712474619,0.19,1,0,1
0.515,0.36055512754639896,0.764,0,0,2
0.495,0.3872983346207417,0.853,0,1,2
0.485,0.3807886552931954,0.5885,0,0,1
0.535,0.3807886552931954,0.7875,0,0,2
0.58,0.4183300132670378,1.035,0,1,3
0.625,0.44158804331639234,1.352,0,0,3
0.555,0.4242640687119285,0.958,0,0,2
0.55,0.3807886552931954,0.797,0,0,2
0.59,0.39370039370059057,0.857,0,1,2
0.355,0.33166247903553997,0.2235,1,0,1
0.275,0.27386127875258304,0.086,1,0,1
0.505,0.4183300132670378,0.692,0,0,2
0.37,0.3082207001484488,0.2225,0,1,1
0.555,0.406201920231798,0.7575,0,1,2
0.505,0.406201920231798,0.729,0,0,2
0.56,0.4242640687119285,0.903,0,0,2
0.595,0.41231056256176607,1.0965,0,1,3
0.57,0.406201920231798,0.903,0,0,2
0.6,0.4183300132670378,1.229,0,1,3
0.56,0.4301162633521313,1.106,0,0,3
0.585,0.43588989435406733,1.171,0,1,3
0.46,0.33166247903553997,0.444,1,0,1
0.46,0.3391164991562634,0.4755,0,0,1
0.415,0.3535533905932738,0.388,0,1,1
0.435,0.34641016151377546,0.3785,0,0,1
0.475,0.3674234614174767,0.486,0,0,1
0.465,0.36055512754639896,0.5265,0,1,1
0.355,0.31622776601683794,0.2275,1,0,1
0.46,0.37416573867739417,0.5105,0,1,1
0.38,0.33166247903553997,0.3105,0,0,1
0.47,0.34641016151377546,0.543,0,0,1
0.36,0.3,0.2225,0,1,1
0.585,0.406201920231798,0.998,0,0,2
0.655,0.4472135954999579,1.5455,0,1,3
0.6,0.4183300132670378,1.2675,0,1,3
0.57,0.41231056256176607,1.1,0,0,3
0.645,0.4472135954999579,1.4285,0,0,3
0.65,0.4242640687119285,1.793,0,1,3
0.51,0.3807886552931954,0.6185,0,1,2
0.52,0.3674234614174767,0.5825,0,1,1
0.495,0.406201920231798,0.7485,0,1,2
0.43,0.3391164991562634,0.406,0,1,1
0.59,0.4,1.1005,0,0,3
0.55,0.4183300132670378,0.869,0,1,2
0.585,0.4,0.955,0,1,2
0.58,0.4,0.9215,0,0,2
0.62,0.3872983346207417,1.456,0,0,3
0.59,0.4,0.893,1,0,2
0.72,0.4636809247747852,2.226,0,0,3
0.635,0.4183300132670378,1.2125,0,0,3
0.61,0.4183300132670378,1.0675,0,0,3
0.545,0.4183300132670378,0.8525,0,0,2
0.57,0.4,0.8615,0,1,2
0.6,0.4242640687119285,1.162,0,0,3
0.52,0.41231056256176607,0.8705,0,0,2
0.635,0.458257569495584,1.598,0,1,3
0.67,0.3872983346207417,1.406,0,0,3
0.695,0.4472135954999579,2.033,0,1,3
0.655,0.4301162633521313,1.259,0,1,3
0.62,0.47958315233127197,1.0935,0,0,3
0.6,0.4242640687119285,1.1805,0,0,3
0.51,0.36055512754639896,0.7175,0,1,2
0.525,0.3674234614174767,0.7575,0,1,2
0.44,0.36055512754639896,0.487,0,1,1
0.485,0.37416573867739417,0.5705,1,0,1
0.495,0.36055512754639896,0.6905,0,0,2
0.435,0.34641016151377546,0.4475,1,0,1
0.405,0.324037034920393,0.347,1,0,1
0.42,0.31622776601683794,0.352,1,0,1
0.5,0.3872983346207417,0.7145,0,0,2
0.385,0.324037034920393,0.3315,0,0,1
0.33,0.3,0.18,1,0,1
0.58,0.39370039370059057,0.974,0,0,2
0.325,0.31622776601683794,0.185,1,0,1
0.475,0.34641016151377546,0.563,0,1,1
0.38,0.3,0.3215,0,0,1
0.34,0.3,0.179,1,0,1
0.525,0.34641016151377546,0.702,0,1,2
0.52,0.3807886552931954,0.8045,0,0,2
0.535,0.3674234614174767,0.8075,0,0,2
0.475,0.34641016151377546,0.578,0,1,1
0.415,0.31622776601683794,0.385,1,0,1
0.495,0.3535533905932738,0.585,1,0,1
0.48,0.36055512754639896,0.6375,0,0,2
0.52,0.3872983346207417,0.813,0,0,2
0.46,0.36055512754639896,0.5735,0,1,1
0.58,0.34641016151377546,0.94,0,0,2
0.59,0.3674234614174767,1.008,0,1,3
0.55,0.3674234614174767,0.775,0,0,2
0.65,0.406201920231798,1.1445,0,0,3
0.465,0.3674234614174767,0.6,0,0,3
0.455,0.36055512754639896,0.515,0,1,1
0.47,0.36055512754639896,0.5795,0,1,1
0.435,0.33166247903553997,0.384,0,0,1
0.35,0.33166247903553997,0.2965,0,1,1
0.315,0.2645751311064591,0.137,1,0,1
0.595,0.3807886552931954,0.991,0,1,2
0.58,0.3674234614174767,0.925,0,0,2
0.575,0.3872983346207417,0.805,0,1,2
0.535,0.39370039370059057,0.8915,0,1,2
0.515,0.37416573867739417,0.769,0,1,2
0.505,0.3674234614174767,0.6185,0,0,2
0.505,0.3807886552931954,0.6515,0,0,2
0.4,0.31622776601683794,0.2875,1,0,1
0.49,0.3674234614174767,0.5545,0,1,1
0.53,0.3674234614174767,0.7365,0,1,2
0.395,0.324037034920393,0.306,1,0,1
0.665,0.43588989435406733,1.496,0,0,3
0.415,0.324037034920393,0.3605,0,0,1
0.43,0.3391164991562634,0.3045,0,1,1
0.475,0.3674234614174767,0.592,0,1,1
0.525,0.3807886552931954,0.7995,0,0,2
0.48,0.3807886552931954,0.5825,1,0,1
0.42,0.3391164991562634,0.3435,1,0,1
0.59,0.39370039370059057,0.906,0,1,2
0.515,0.3674234614174767,0.6295,0,0,2
0.695,0.469041575982343,1.5515,0,1,3
0.8,0.44158804331639234,2.526,0,0,3
0.61,0.3872983346207417,1.103,0,1,3
0.565,0.4183300132670378,0.957,0,0,2
0.56,0.406201920231798,0.86,0,1,2
0.655,0.44158804331639234,1.62,0,1,3
0.64,0.4472135954999579,1.407,0,1,3
0.59,0.41231056256176607,0.9,0,0,2
0.31,0.3,0.1455,1,0,1
0.255,0.2645751311064591,0.075,1,0,1
0.17,0.2345207879911715,0.0235,1,0,1
0.67,0.41231056256176607,1.247,0,1,3
0.71,0.44158804331639234,1.7265,0,0,3
0.56,0.3535533905932738,0.8025,0,0,2
0.505,0.36055512754639896,0.764,0,1,2
0.525,0.406201920231798,0.8645,0,1,2
0.45,0.324037034920393,0.4715,0,0,1
0.515,0.41231056256176607,0.631,0,0,2
0.59,0.4,0.9455,0,1,2
0.7,0.43588989435406733,1.3185,0,1,3
0.72,0.4183300132670378,1.7265,0,0,3
0.635,0.3872983346207417,1.081,0,1,3
0.555,0.3674234614174767,0.9025,0,1,2
0.575,0.3872983346207417,1.1415,0,1,3
0.585,0.3535533905932738,1.027,0,1,3
0.61,0.458257569495584,1.3445,0,0,3
0.645,0.4472135954999579,1.449,0,0,3
0.545,0.4183300132670378,0.7745,0,0,2
0.55,0.39370039370059057,0.7895,0,1,2
0.66,0.4527692569068708,1.3665,0,0,3
0.57,0.44158804331639234,1.0295,0,1,3
0.6,0.4472135954999579,1.031,0,0,3
0.63,0.406201920231798,1.065,0,0,3
0.695,0.47958315233127197,1.885,0,1,3
0.65,0.4,1.2425,0,1,3
0.72,0.4743416490252569,1.969,0,0,3
0.56,0.41231056256176607,0.9445,1,0,2
0.42,0.3391164991562634,0.354,1,0,1
0.18,0.22360679774997896,0.023,0,1,1
0.405,0.33166247903553997,0.3575,0,0,1
0.5,0.3872983346207417,0.5965,0,0,1
0.435,0.33166247903553997,0.383,1,0,1
0.34,0.3,0.2065,0,1,1
0.43,0.33166247903553997,0.382,0,0,1
0.535,0.39370039370059057,0.6315,1,0,2
0.415,0.3391164991562634,0.3285,1,0,1
0.36,0.3,0.2165,0,0,1
0.175,0.2,0.0305,0,1,1
0.155,0.15811388300841897,0.024,0,1,1
0.525,0.3872983346207417,0.7365,1,0,2
0.525,0.3674234614174767,0.6005,0,0,2
0.44,0.324037034920393,0.4285,0,0,1
0.45,0.3391164991562634,0.496,0,0,1
0.485,0.37416573867739417,0.6195,0,0,2
0.47,0.3674234614174767,0.567,1,0,1
0.515,0.37416573867739417,0.6505,1,0,2
0.42,0.3535533905932738,0.4495,0,1,1
0.455,0.3535533905932738,0.4485,0,0,1
0.37,0.3,0.241,0,1,1
0.33,0.3,0.197,0,1,1
0.3,0.3,0.1425,1,0,1
0.625,0.4,1.2395,1,0,3
0.61,0.41231056256176607,1.0385,1,0,3
0.625,0.39370039370059057,0.972,1,0,2
0.635,0.43588989435406733,1.3315,1,0,3
0.5,0.39370039370059057,0.762,1,0,2
0.53,0.41231056256176607,0.775,0,0,2
0.445,0.31622776601683794,0.437,1,0,1
0.585,0.39370039370059057,0.6985,0,0,2
0.44,0.406201920231798,0.435,1,0,1
0.29,0.282842712474619,0.1295,0,1,1
0.555,0.41231056256176607,0.8435,1,0,2
0.655,0.3807886552931954,1.25,1,0,3
0.58,0.4301162633521313,1.017,0,0,3
0.625,0.4183300132670378,1.411,1,0,3
0.62,0.41231056256176607,1.208,1,0,3
0.64,0.3872983346207417,1.0705,0,0,3
0.505,0.3391164991562634,0.5895,0,0,1
0.5,0.34641016151377546,0.537,1,0,1
0.31,0.3082207001484488,0.15,0,1,1
0.505,0.3807886552931954,0.651,0,0,2
0.42,0.33166247903553997,0.28,1,0,1
0.4,0.324037034920393,0.287,0,1,1
0.425,0.3535533905932738,0.3525,0,1,1
0.31,0.2449489742783178,0.12,0,1,1
0.465,0.36055512754639896,0.494,0,0,1
0.465,0.34641016151377546,0.4765,0,0,1
0.35,0.29154759474226505,0.2145,0,1,1
0.52,0.4,0.595,1,0,1
0.475,0.36055512754639896,0.4805,0,0,1
0.41,0.33166247903553997,0.321,0,0,1
0.26,0.25495097567963926,0.096,0,1,1
0.575,0.41231056256176607,0.9315,1,0,2
0.565,0.39370039370059057,0.782,1,0,2
0.26,0.27386127875258304,0.0945,0,1,1
0.53,0.3535533905932738,0.6695,0,0,2
0.34,0.3082207001484488,0.213,0,1,1
0.52,0.37416573867739417,0.525,1,0,1
0.635,0.4242640687119285,1.312,0,0,3
